18,-1,274,204,15,17,0.86,2,-1,-1
19,-1,208,282,26,36,0.90,2,-1,-1
19,-1,319,167,20,33,0.88,7,-1,-1
19,-1,273,206,15,17,0.86,2,-1,-1
20,-1,204,289,28,38,0.89,2,-1,-1
20,-1,319,166,20,32,0.88,7,-1,-1
20,-1,272,209,15,18,0.86,2,-1,-1
21,-1,201,294,28,40,0.89,2,-1,-1
21,-1,319,166,19,31,0.87,7,-1,-1
21,-1,271,210,16,18,0.85,2,-1,-1
22,-1,196,304,30,42,0.89,2,-1,-1
22,-1,318,165,19,30,0.87,7,-1,-1
22,-1,270,212,16,19,0.86,2,-1,-1
23,-1,191,310,31,44,0.89,2,-1,-1
23,-1,318,164,18,30,0.87,7,-1,-1
23,-1,270,214,16,19,0.87,2,-1,-1
24,-1,185,321,34,48,0.90,2,-1,-1
24,-1,268,217,16,20,0.88,2,-1,-1
24,-1,318,164,18,30,0.87,7,-1,-1
25,-1,180,329,36,50,0.91,2,-1,-1
25,-1,267,219,17,21,0.89,2,-1,-1
25,-1,318,163,18,29,0.87,7,-1,-1
26,-1,172,342,38,56,0.90,2,-1,-1
26,-1,318,163,17,29,0.87,7,-1,-1
26,-1,266,222,18,22,0.86,2,-1,-1
27,-1,166,351,40,60,0.91,2,-1,-1
27,-1,318,162,17,29,0.87,7,-1,-1
27,-1,265,224,18,22,0.87,2,-1,-1
28,-1,156,367,43,67,0.93,2,-1,-1
28,-1,264,228,18,22,0.88,2,-1,-1
28,-1,317,162,17,28,0.87,7,-1,-1
29,-1,148,379,46,72,0.93,2,-1,-1
29,-1,317,161,17,27,0.88,7,-1,-1
29,-1,263,231,18,24,0.85,2,-1,-1
30,-1,135,399,51,82,0.92,2,-1,-1
30,-1,316,161,17,28,0.88,7,-1,-1
30,-1,261,234,19,25,0.88,2,-1,-1
31,-1,126,416,54,88,0.92,2,-1,-1
31,-1,316,160,17,28,0.88,7,-1,-1
31,-1,260,238,18,26,0.87,2,-1,-1
32,-1,107,442,62,74,0.90,2,-1,-1
32,-1,316,160,16,27,0.88,7,-1,-1
32,-1,258,241,20,28,0.88,2,-1,-1
33,-1,316,160,16,26,0.88,7,-1,-1
33,-1,256,245,21,28,0.87,2,-1,-1
33,-1,97,464,62,53,0.86,2,-1,-1
34,-1,254,251,22,29,0.89,2,-1,-1
34,-1,316,159,16,26,0.88,7,-1,-1
34,-1,81,502,69,16,0.20,2,-1,-1
35,-1,316,158,16,25,0.88,7,-1,-1
35,-1,253,254,22,30,0.88,2,-1,-1
36,-1,251,260,24,31,0.89,2,-1,-1
36,-1,316,158,15,24,0.88,7,-1,-1
37,-1,250,264,24,33,0.89,2,-1,-1
37,-1,316,158,14,24,0.87,7,-1,-1
38,-1,247,272,25,35,0.88,2,-1,-1
38,-1,316,156,14,24,0.87,7,-1,-1
39,-1,245,276,26,37,0.89,2,-1,-1
39,-1,315,156,14,24,0.87,7,-1,-1
40,-1,242,283,28,41,0.91,2,-1,-1
40,-1,315,156,14,24,0.87,7,-1,-1
41,-1,240,290,28,42,0.90,2,-1,-1
41,-1,314,156,14,22,0.87,7,-1,-1
42,-1,236,300,30,45,0.90,2,-1,-1
42,-1,313,155,14,22,0.87,7,-1,-1
43,-1,234,308,31,47,0.90,2,-1,-1
43,-1,314,155,14,22,0.87,7,-1,-1
44,-1,230,320,33,52,0.91,2,-1,-1
44,-1,312,155,14,22,0.87,7,-1,-1
45,-1,227,329,34,54,0.91,2,-1,-1
45,-1,312,155,14,21,0.87,7,-1,-1
46,-1,222,344,37,60,0.92,2,-1,-1
46,-1,312,154,14,22,0.86,7,-1,-1
47,-1,218,356,38,66,0.92,2,-1,-1
47,-1,312,153,14,22,0.86,7,-1,-1
48,-1,212,375,43,74,0.93,2,-1,-1
48,-1,312,153,14,22,0.86,7,-1,-1
49,-1,206,390,45,81,0.92,2,-1,-1
49,-1,310,152,13,21,0.86,7,-1,-1
50,-1,197,416,50,93,0.93,2,-1,-1
50,-1,310,152,13,21,0.86,7,-1,-1
51,-1,190,436,54,80,0.91,2,-1,-1
51,-1,310,152,13,21,0.85,7,-1,-1
52,-1,184,472,53,44,0.88,2,-1,-1
52,-1,310,152,14,21,0.85,7,-1,-1
53,-1,308,150,14,20,0.85,7,-1,-1
53,-1,169,502,64,16,0.80,2,-1,-1
54,-1,308,150,13,20,0.83,7,-1,-1
55,-1,308,150,13,20,0.83,7,-1,-1
56,-1,308,150,12,20,0.83,7,-1,-1
57,-1,307,149,13,20,0.81,7,-1,-1
58,-1,306,149,13,19,0.81,7,-1,-1
59,-1,306,149,13,20,0.81,7,-1,-1
60,-1,305,148,13,19,0.80,7,-1,-1
61,-1,305,148,13,19,0.79,7,-1,-1
62,-1,304,148,12,19,0.81,7,-1,-1
63,-1,304,148,12,18,0.81,7,-1,-1
64,-1,304,148,12,18,0.80,7,-1,-1
65,-1,303,148,12,17,0.83,7,-1,-1
66,-1,302,147,12,18,0.82,7,-1,-1
67,-1,302,147,11,18,0.82,7,-1,-1
67,-1,276,164,9,9,0.32,2,-1,-1
68,-1,302,146,11,18,0.82,7,-1,-1
68,-1,276,164,9,9,0.29,2,-1,-1
69,-1,302,146,11,17,0.83,7,-1,-1
69,-1,276,166,10,9,0.17,2,-1,-1
70,-1,301,146,11,16,0.83,7,-1,-1
70,-1,276,166,10,9,0.17,2,-1,-1
71,-1,300,146,11,16,0.81,7,-1,-1
71,-1,276,166,10,9,0.18,2,-1,-1
72,-1,300,146,11,16,0.82,7,-1,-1
73,-1,298,145,11,16,0.65,7,-1,-1
73,-1,276,170,10,8,0.14,2,-1,-1
74,-1,298,144,10,16,0.47,7,-1,-1
74,-1,276,170,10,8,0.14,2,-1,-1
75,-1,297,144,11,16,0.52,7,-1,-1
75,-1,276,170,10,9,0.21,2,-1,-1
76,-1,297,144,10,16,0.62,7,-1,-1
76,-1,276,171,10,8,0.30,2,-1,-1
77,-1,296,144,11,16,0.62,7,-1,-1
77,-1,276,171,10,9,0.36,2,-1,-1
78,-1,296,144,10,16,0.40,7,-1,-1
78,-1,276,171,9,9,0.37,2,-1,-1
79,-1,273,169,11,13,0.76,2,-1,-1
79,-1,296,143,10,16,0.46,7,-1,-1
80,-1,274,170,10,12,0.79,2,-1,-1
80,-1,295,143,10,16,0.54,7,-1,-1
81,-1,274,172,10,10,0.76,2,-1,-1
81,-1,294,143,10,16,0.53,7,-1,-1
82,-1,274,171,11,13,0.81,2,-1,-1
82,-1,294,142,10,16,0.31,7,-1,-1
83,-1,274,171,11,14,0.82,2,-1,-1
83,-1,293,142,10,16,0.12,7,-1,-1
84,-1,274,175,10,11,0.70,2,-1,-1
84,-1,292,141,10,16,0.21,7,-1,-1
85,-1,274,174,11,12,0.80,2,-1,-1
85,-1,292,141,10,16,0.43,7,-1,-1
86,-1,274,175,11,12,0.80,2,-1,-1
86,-1,292,141,10,16,0.45,7,-1,-1
86,-1,271,155,7,8,0.18,2,-1,-1
87,-1,273,176,11,12,0.79,2,-1,-1
87,-1,291,142,10,14,0.24,7,-1,-1
87,-1,271,155,7,8,0.19,2,-1,-1
88,-1,273,177,11,12,0.84,2,-1,-1
88,-1,291,142,10,14,0.24,7,-1,-1
89,-1,272,178,11,12,0.83,2,-1,-1
90,-1,272,179,11,11,0.82,2,-1,-1
90,-1,271,152,9,13,0.11,7,-1,-1
91,-1,272,179,12,12,0.77,2,-1,-1
91,-1,271,152,9,14,0.42,7,-1,-1
92,-1,270,178,12,15,0.85,2,-1,-1
92,-1,271,152,9,14,0.51,7,-1,-1
93,-1,270,177,13,17,0.86,2,-1,-1
93,-1,271,152,9,15,0.57,7,-1,-1
94,-1,270,178,12,16,0.83,2,-1,-1
94,-1,271,152,9,15,0.65,7,-1,-1
95,-1,270,180,12,16,0.83,2,-1,-1
95,-1,272,152,9,16,0.62,7,-1,-1
96,-1,270,182,12,15,0.84,2,-1,-1
96,-1,272,154,9,14,0.38,7,-1,-1
97,-1,270,184,12,14,0.85,2,-1,-1
97,-1,272,156,8,13,0.31,7,-1,-1
98,-1,269,185,13,14,0.85,2,-1,-1
98,-1,272,155,9,14,0.64,7,-1,-1
99,-1,269,186,13,14,0.86,2,-1,-1
99,-1,272,156,9,14,0.39,7,-1,-1
100,-1,268,186,13,16,0.86,2,-1,-1
100,-1,272,156,9,13,0.41,2,-1,-1
101,-1,267,188,14,16,0.86,2,-1,-1
101,-1,273,156,9,14,0.42,7,-1,-1
102,-1,267,188,14,17,0.86,2,-1,-1
102,-1,273,158,9,13,0.54,2,-1,-1
103,-1,266,189,14,17,0.85,2,-1,-1
103,-1,273,158,9,14,0.53,2,-1,-1
104,-1,264,191,14,16,0.85,2,-1,-1
104,-1,273,158,10,14,0.66,2,-1,-1
105,-1,264,192,15,17,0.85,2,-1,-1
105,-1,273,158,9,14,0.64,2,-1,-1
106,-1,262,195,15,16,0.84,2,-1,-1
106,-1,273,158,10,14,0.63,2,-1,-1
107,-1,262,194,15,20,0.87,2,-1,-1
107,-1,274,159,10,14,0.75,2,-1,-1
108,-1,260,195,16,20,0.88,2,-1,-1
108,-1,273,159,10,14,0.77,2,-1,-1
109,-1,260,196,16,20,0.87,2,-1,-1
109,-1,274,159,10,15,0.72,2,-1,-1
110,-1,259,198,16,20,0.86,2,-1,-1
110,-1,274,160,10,15,0.73,2,-1,-1
111,-1,257,200,17,20,0.84,2,-1,-1
111,-1,274,160,10,16,0.70,2,-1,-1
112,-1,256,202,17,21,0.86,2,-1,-1
112,-1,274,160,10,16,0.72,2,-1,-1
113,-1,256,202,18,23,0.87,2,-1,-1
113,-1,274,161,10,15,0.77,2,-1,-1
114,-1,254,204,17,23,0.85,2,-1,-1
114,-1,274,161,10,16,0.67,2,-1,-1
115,-1,254,206,18,23,0.84,2,-1,-1
115,-1,273,161,10,16,0.61,2,-1,-1
116,-1,252,207,20,26,0.87,2,-1,-1
116,-1,273,161,11,18,0.50,7,-1,-1
117,-1,250,210,18,24,0.88,2,-1,-1
117,-1,273,161,11,18,0.57,7,-1,-1
118,-1,248,212,19,26,0.86,2,-1,-1
118,-1,273,162,11,18,0.57,7,-1,-1
119,-1,248,213,20,27,0.86,2,-1,-1
119,-1,273,162,11,18,0.66,7,-1,-1
120,-1,246,217,20,26,0.87,2,-1,-1
120,-1,273,163,11,18,0.63,7,-1,-1
121,-1,244,219,20,28,0.85,2,-1,-1
121,-1,272,164,12,18,0.54,7,-1,-1
122,-1,242,222,20,29,0.87,2,-1,-1
122,-1,272,164,12,19,0.59,7,-1,-1
123,-1,240,224,20,30,0.87,2,-1,-1
123,-1,272,164,12,19,0.67,7,-1,-1
124,-1,238,227,20,32,0.87,2,-1,-1
124,-1,272,164,12,20,0.75,7,-1,-1
125,-1,236,231,21,32,0.88,2,-1,-1
125,-1,272,164,12,20,0.75,7,-1,-1
126,-1,233,238,22,31,0.88,2,-1,-1
126,-1,270,166,13,19,0.63,7,-1,-1
127,-1,231,240,23,33,0.88,2,-1,-1
127,-1,271,166,13,19,0.65,7,-1,-1
128,-1,228,244,24,36,0.89,2,-1,-1
128,-1,270,166,14,20,0.78,7,-1,-1
129,-1,225,247,25,37,0.88,2,-1,-1
129,-1,270,168,14,19,0.74,7,-1,-1
130,-1,222,252,26,40,0.88,2,-1,-1
130,-1,270,168,14,20,0.67,7,-1,-1
131,-1,219,258,27,40,0.89,2,-1,-1
131,-1,270,169,13,20,0.74,7,-1,-1
132,-1,214,263,28,44,0.89,2,-1,-1
132,-1,270,169,14,20,0.83,7,-1,-1
133,-1,212,266,30,48,0.90,2,-1,-1
133,-1,270,170,14,20,0.66,7,-1,-1
134,-1,206,273,34,51,0.89,2,-1,-1
134,-1,269,169,14,22,0.86,7,-1,-1
135,-1,269,169,14,23,0.89,7,-1,-1
135,-1,202,279,34,53,0.89,2,-1,-1
136,-1,195,288,37,58,0.91,2,-1,-1
136,-1,268,171,14,22,0.82,7,-1,-1
137,-1,190,296,39,61,0.91,2,-1,-1
137,-1,268,171,14,24,0.88,7,-1,-1
138,-1,182,306,44,68,0.91,2,-1,-1
138,-1,268,172,14,23,0.79,7,-1,-1
139,-1,176,315,45,72,0.91,2,-1,-1
139,-1,267,173,15,24,0.85,7,-1,-1
140,-1,166,328,50,82,0.90,2,-1,-1
140,-1,266,172,16,25,0.86,7,-1,-1
141,-1,158,339,52,87,0.90,2,-1,-1
141,-1,266,172,16,25,0.85,7,-1,-1
142,-1,144,356,58,102,0.90,2,-1,-1
142,-1,266,173,16,26,0.84,7,-1,-1
143,-1,133,372,64,110,0.86,2,-1,-1
143,-1,265,174,16,26,0.85,7,-1,-1
144,-1,114,395,73,121,0.87,7,-1,-1
144,-1,264,174,17,28,0.87,7,-1,-1
145,-1,99,414,81,104,0.88,7,-1,-1
145,-1,264,175,17,28,0.86,7,-1,-1
146,-1,263,175,18,29,0.85,7,-1,-1
146,-1,82,450,83,67,0.37,7,-1,-1
147,-1,262,175,18,30,0.85,7,-1,-1
147,-1,92,476,64,41,0.83,7,-1,-1
148,-1,262,177,18,30,0.85,7,-1,-1
149,-1,261,176,19,31,0.87,7,-1,-1
150,-1,260,178,19,31,0.86,7,-1,-1
151,-1,260,178,20,32,0.87,7,-1,-1
152,-1,258,180,20,32,0.87,7,-1,-1
153,-1,258,180,21,33,0.87,7,-1,-1
154,-1,257,182,20,33,0.87,7,-1,-1
155,-1,256,183,22,33,0.87,7,-1,-1
156,-1,255,184,22,34,0.87,7,-1,-1
157,-1,254,185,23,34,0.88,7,-1,-1
158,-1,252,186,24,36,0.88,7,-1,-1
159,-1,250,188,24,36,0.87,7,-1,-1
160,-1,250,189,24,36,0.87,7,-1,-1
161,-1,249,190,24,36,0.87,7,-1,-1
162,-1,248,191,24,38,0.87,7,-1,-1
163,-1,246,192,25,39,0.87,7,-1,-1
164,-1,245,194,26,40,0.88,7,-1,-1
165,-1,244,194,26,41,0.89,7,-1,-1
166,-1,242,196,27,42,0.89,7,-1,-1
167,-1,241,198,28,42,0.88,7,-1,-1
168,-1,239,200,28,43,0.89,7,-1,-1
169,-1,238,202,28,42,0.88,7,-1,-1
170,-1,236,204,29,45,0.89,7,-1,-1
171,-1,234,206,30,46,0.89,7,-1,-1
172,-1,232,208,30,47,0.89,7,-1,-1
173,-1,230,208,32,50,0.90,7,-1,-1
174,-1,228,210,33,52,0.90,7,-1,-1
175,-1,226,211,34,55,0.90,7,-1,-1
176,-1,222,215,36,56,0.89,7,-1,-1
177,-1,220,218,37,56,0.90,7,-1,-1
178,-1,217,224,38,56,0.89,7,-1,-1
179,-1,215,226,39,57,0.91,7,-1,-1
180,-1,212,229,40,60,0.91,7,-1,-1
181,-1,209,231,42,62,0.91,7,-1,-1
182,-1,205,235,43,65,0.91,7,-1,-1
183,-1,202,237,44,68,0.91,7,-1,-1
184,-1,198,242,47,70,0.91,7,-1,-1
185,-1,195,244,48,74,0.90,7,-1,-1
186,-1,190,248,51,80,0.90,7,-1,-1
187,-1,186,252,52,82,0.90,7,-1,-1
188,-1,180,258,56,87,0.92,7,-1,-1
189,-1,175,263,58,91,0.91,7,-1,-1
190,-1,168,269,62,99,0.92,7,-1,-1
191,-1,161,274,67,104,0.92,7,-1,-1
192,-1,152,280,72,115,0.92,7,-1,-1
193,-1,147,285,76,123,0.92,7,-1,-1
194,-1,136,294,81,136,0.93,7,-1,-1
195,-1,128,300,86,146,0.92,7,-1,-1
196,-1,112,306,98,168,0.92,7,-1,-1
197,-1,102,311,105,186,0.92,7,-1,-1
198,-1,80,330,120,186,0.92,7,-1,-1
198,-1,271,157,7,8,0.13,2,-1,-1
199,-1,65,338,131,178,0.91,7,-1,-1
199,-1,272,158,8,8,0.52,2,-1,-1
200,-1,272,158,8,8,0.55,2,-1,-1
201,-1,7,372,176,145,0.91,7,-1,-1
201,-1,272,158,8,8,0.64,2,-1,-1
202,-1,6,394,166,125,0.91,7,-1,-1
202,-1,272,160,8,9,0.59,2,-1,-1
203,-1,5,412,157,106,0.91,7,-1,-1
203,-1,272,160,8,8,0.49,2,-1,-1
204,-1,273,161,8,9,0.51,2,-1,-1
205,-1,273,161,8,9,0.47,2,-1,-1
206,-1,274,162,8,8,0.48,2,-1,-1
207,-1,274,162,8,8,0.55,2,-1,-1
208,-1,274,162,8,8,0.55,2,-1,-1
209,-1,274,162,8,8,0.55,2,-1,-1
210,-1,275,164,8,8,0.45,2,-1,-1
211,-1,274,164,9,10,0.67,2,-1,-1
212,-1,275,164,9,10,0.61,2,-1,-1
213,-1,274,165,10,10,0.56,2,-1,-1
214,-1,275,165,10,10,0.67,2,-1,-1
215,-1,275,166,10,10,0.68,2,-1,-1
216,-1,276,168,10,10,0.70,2,-1,-1
217,-1,276,168,10,10,0.69,2,-1,-1
218,-1,276,168,10,10,0.67,2,-1,-1
219,-1,276,169,10,11,0.77,2,-1,-1
220,-1,276,169,10,11,0.79,2,-1,-1
221,-1,276,170,10,11,0.79,2,-1,-1
222,-1,276,171,10,12,0.82,2,-1,-1
223,-1,276,172,10,12,0.81,2,-1,-1
224,-1,276,173,11,12,0.81,2,-1,-1
225,-1,276,174,11,12,0.81,2,-1,-1
226,-1,276,175,11,12,0.81,2,-1,-1
227,-1,276,176,11,12,0.81,2,-1,-1
228,-1,276,177,12,12,0.83,2,-1,-1
229,-1,276,178,11,12,0.84,2,-1,-1
230,-1,276,179,12,12,0.85,2,-1,-1
231,-1,276,179,12,13,0.85,2,-1,-1
232,-1,276,181,12,13,0.85,2,-1,-1
233,-1,276,182,13,14,0.86,2,-1,-1
234,-1,275,183,13,14,0.83,2,-1,-1
235,-1,276,184,13,14,0.86,2,-1,-1
236,-1,275,185,13,15,0.86,2,-1,-1
237,-1,275,186,14,16,0.86,2,-1,-1
238,-1,274,188,14,16,0.85,2,-1,-1
239,-1,274,189,14,16,0.84,2,-1,-1
240,-1,274,192,14,15,0.85,2,-1,-1
241,-1,274,193,14,15,0.85,2,-1,-1
242,-1,273,194,14,16,0.85,2,-1,-1
243,-1,272,196,14,17,0.85,2,-1,-1
244,-1,272,198,14,16,0.86,2,-1,-1
245,-1,272,201,14,16,0.87,2,-1,-1
246,-1,271,203,15,18,0.86,2,-1,-1
247,-1,270,204,15,18,0.86,2,-1,-1
248,-1,269,207,16,18,0.88,2,-1,-1
249,-1,268,210,16,19,0.88,2,-1,-1
250,-1,267,212,17,20,0.89,2,-1,-1
251,-1,266,215,17,20,0.88,2,-1,-1
252,-1,265,218,17,21,0.88,2,-1,-1
252,-1,271,156,8,8,0.12,2,-1,-1
253,-1,264,220,18,22,0.87,2,-1,-1
253,-1,270,156,8,8,0.28,2,-1,-1
254,-1,262,224,18,23,0.86,2,-1,-1
255,-1,261,227,19,24,0.88,2,-1,-1
255,-1,271,158,8,8,0.58,2,-1,-1
256,-1,259,232,20,26,0.87,2,-1,-1
256,-1,272,158,8,8,0.50,2,-1,-1
257,-1,258,235,20,26,0.87,2,-1,-1
257,-1,272,160,8,8,0.19,2,-1,-1
258,-1,255,240,22,28,0.89,2,-1,-1
258,-1,272,160,8,8,0.51,2,-1,-1
259,-1,254,244,22,28,0.89,2,-1,-1
259,-1,272,161,8,8,0.50,2,-1,-1
260,-1,251,251,23,30,0.90,2,-1,-1
260,-1,273,162,8,8,0.45,2,-1,-1
261,-1,248,256,24,32,0.88,2,-1,-1
261,-1,273,162,8,8,0.45,2,-1,-1
262,-1,245,263,25,35,0.88,2,-1,-1
262,-1,274,164,8,8,0.54,2,-1,-1
263,-1,243,270,27,36,0.90,2,-1,-1
263,-1,274,164,8,8,0.57,2,-1,-1
264,-1,239,279,28,39,0.89,2,-1,-1
264,-1,274,164,8,8,0.55,2,-1,-1
265,-1,236,286,30,42,0.90,2,-1,-1
265,-1,274,163,10,10,0.64,2,-1,-1
266,-1,232,297,32,46,0.91,2,-1,-1
266,-1,274,164,10,9,0.56,2,-1,-1
267,-1,228,306,34,50,0.91,2,-1,-1
267,-1,274,164,10,10,0.69,2,-1,-1
268,-1,222,322,36,56,0.92,2,-1,-1
268,-1,274,166,10,10,0.66,2,-1,-1
269,-1,216,334,38,60,0.91,2,-1,-1
269,-1,274,166,10,10,0.65,2,-1,-1
270,-1,208,355,42,70,0.93,2,-1,-1
270,-1,275,167,10,10,0.65,2,-1,-1
271,-1,202,370,45,78,0.93,2,-1,-1
271,-1,275,167,10,10,0.61,2,-1,-1
272,-1,190,401,51,92,0.91,2,-1,-1
272,-1,276,168,10,10,0.69,2,-1,-1
273,-1,179,424,58,93,0.92,2,-1,-1
273,-1,276,168,10,10,0.68,2,-1,-1
274,-1,172,468,56,48,0.89,2,-1,-1
274,-1,276,170,10,10,0.75,2,-1,-1
275,-1,276,170,10,10,0.78,2,-1,-1
275,-1,165,506,60,12,0.72,2,-1,-1
276,-1,276,172,10,10,0.80,2,-1,-1
276,-1,280,158,8,8,0.56,2,-1,-1
277,-1,276,172,10,10,0.79,2,-1,-1
277,-1,280,158,8,8,0.61,2,-1,-1
278,-1,277,173,10,10,0.80,2,-1,-1
278,-1,280,159,8,8,0.57,2,-1,-1
279,-1,276,174,11,10,0.78,2,-1,-1
279,-1,280,159,8,8,0.32,2,-1,-1
280,-1,277,174,11,12,0.78,2,-1,-1
280,-1,280,160,8,8,0.52,2,-1,-1
281,-1,277,176,11,11,0.79,2,-1,-1
281,-1,281,161,8,8,0.45,2,-1,-1
282,-1,277,177,11,12,0.83,2,-1,-1
282,-1,282,161,7,8,0.37,2,-1,-1
283,-1,277,177,11,12,0.84,2,-1,-1
283,-1,282,161,8,8,0.11,2,-1,-1
284,-1,277,179,11,12,0.84,2,-1,-1
284,-1,282,163,8,8,0.12,2,-1,-1
285,-1,277,179,12,12,0.85,2,-1,-1
285,-1,282,163,8,8,0.27,2,-1,-1
286,-1,277,181,11,12,0.85,2,-1,-1
286,-1,282,163,8,8,0.23,2,-1,-1
287,-1,277,182,12,12,0.85,2,-1,-1
287,-1,282,163,8,8,0.28,2,-1,-1
288,-1,276,183,12,13,0.83,2,-1,-1
288,-1,282,164,8,9,0.67,2,-1,-1
289,-1,276,184,12,13,0.84,2,-1,-1
289,-1,283,164,8,9,0.65,2,-1,-1
290,-1,276,186,12,12,0.87,2,-1,-1
290,-1,282,165,9,9,0.61,2,-1,-1
291,-1,276,186,12,14,0.88,2,-1,-1
291,-1,283,166,9,9,0.46,2,-1,-1
292,-1,276,188,13,14,0.87,2,-1,-1
292,-1,283,167,9,9,0.55,2,-1,-1
293,-1,276,190,13,14,0.86,2,-1,-1
293,-1,283,167,9,9,0.54,2,-1,-1
294,-1,276,191,14,14,0.86,2,-1,-1
294,-1,283,168,9,9,0.23,2,-1,-1
295,-1,275,192,14,15,0.86,2,-1,-1
295,-1,284,168,9,9,0.51,2,-1,-1
296,-1,274,195,14,15,0.86,2,-1,-1
296,-1,284,169,10,9,0.45,2,-1,-1
297,-1,274,196,15,16,0.86,2,-1,-1
297,-1,283,170,10,9,0.38,2,-1,-1
297,-1,280,160,7,6,0.22,2,-1,-1
298,-1,273,198,16,16,0.85,2,-1,-1
298,-1,283,171,10,9,0.65,2,-1,-1
298,-1,280,159,7,8,0.53,2,-1,-1
299,-1,273,200,15,16,0.86,2,-1,-1
299,-1,283,171,10,9,0.67,2,-1,-1
299,-1,280,159,7,8,0.51,2,-1,-1
300,-1,273,202,15,16,0.87,2,-1,-1
300,-1,284,172,10,10,0.63,2,-1,-1
300,-1,280,159,8,8,0.44,2,-1,-1
301,-1,273,204,15,17,0.85,2,-1,-1
301,-1,284,172,10,10,0.76,2,-1,-1
301,-1,280,160,8,8,0.54,2,-1,-1
302,-1,272,206,16,18,0.85,2,-1,-1
302,-1,284,174,10,10,0.71,2,-1,-1
302,-1,280,161,8,8,0.49,2,-1,-1
303,-1,272,209,16,18,0.86,2,-1,-1
303,-1,282,174,11,10,0.71,2,-1,-1
303,-1,280,161,8,8,0.44,2,-1,-1
304,-1,270,212,16,18,0.86,2,-1,-1
304,-1,283,175,11,10,0.74,2,-1,-1
304,-1,281,163,8,8,0.36,2,-1,-1
305,-1,270,215,16,18,0.87,2,-1,-1
305,-1,283,176,10,10,0.73,2,-1,-1
305,-1,281,163,8,8,0.54,2,-1,-1
306,-1,270,218,16,19,0.87,2,-1,-1
306,-1,283,176,11,11,0.72,2,-1,-1
306,-1,281,163,8,8,0.63,2,-1,-1
307,-1,268,221,17,20,0.88,2,-1,-1
307,-1,283,177,11,10,0.77,2,-1,-1
307,-1,281,164,8,9,0.70,2,-1,-1
308,-1,266,226,18,20,0.89,2,-1,-1
308,-1,283,178,10,11,0.79,2,-1,-1
